word1,word2,pos,sv_score,relation,cf_score
preview,observe,V,5.31,NONE,0.8921347108860483
fight,conquer,V,5.81,NONE,0.6442569117832222
pop,stretch,V,1.66,NONE,1.0621583687098608
catch,release,V,0.5,NONE,0.8653617057722249
bounce,move,V,3.82,HYPER/HYPONYMS,0.7884417462419553
affect,touch,V,3.65,SYNONYMS,0.41439673826391066
stop,walk,V,0.17,NONE,0.9617763544763167
swim,flutter,V,0.83,NONE,0.8837206445683371
retain,forget,V,1.49,NONE,0.8888305020363861
please,like,V,2.82,HYPER/HYPONYMS,0.9250972947492365
kill,conquer,V,3.82,NONE,0.8473912853187183
yell,warn,V,3.15,NONE,0.8941004446659653
hurt,deceive,V,4.32,NONE,0.7634513781186344
crush,demolish,V,8.13,SYNONYMS,0.42081375795125286
go,vanish,V,5.48,HYPER/HYPONYMS,0.5452182285385152
destroy,slay,V,7.14,NONE,0.4316129340530035
claim,lie,V,1.33,NONE,0.8791525572884807
become,appear,V,2.82,NONE,0.6950382698136541
talk,testify,V,4.48,NONE,0.7705506509625808
stop,shun,V,2.66,NONE,0.9403429068217227
gather,bring,V,4.65,NONE,0.7506216583331314
go,sell,V,0.66,COHYPONYMS,0.9363127869212364
ask,talk,V,5.31,COHYPONYMS,0.7913991057372859
kill,demolish,V,5.15,COHYPONYMS,0.7621894857712448
vacate,evict,V,5.64,NONE,0.5095122447375542
compose,design,V,6.14,NONE,0.7186541891803679
spray,shoot,V,2.49,NONE,0.7961022085737638
fix,update,V,4.81,NONE,0.8695666354879609
ignore,ask,V,1.33,NONE,0.9633050984527587
join,adjourn,V,1.16,NONE,0.9935961152635767
send,disperse,V,2.32,NONE,0.8776440668257474
testify,lie,V,0.5,NONE,0.8667224840367213
correct,change,V,5.64,HYPER/HYPONYMS,0.8842149235540745
stop,accelerate,V,0.5,NONE,0.9334944292465535
frame,freeze,V,1.66,NONE,0.9338973894728222
crave,yearn,V,8.13,NONE,0.4029581720824327
hitch,tie,V,2.99,HYPER/HYPONYMS,0.5827456068360983
stain,remove,V,0.17,NONE,0.905177392415409
practice,learn,V,4.65,HYPER/HYPONYMS,0.7004830525890352
like,imitate,V,1.33,NONE,0.7234459313279056
drain,remove,V,5.48,NONE,0.8227219231852153
ride,go,V,4.65,HYPER/HYPONYMS,0.7485082935865004
forget,attend,V,0.0,NONE,0.9968314347794367
gather,take,V,5.48,NONE,0.696800799131161
sing,whistle,V,3.15,SYNONYMS,0.8202131099038276
steer,move,V,4.98,NONE,0.7918983072698698
save,gain,V,2.99,NONE,0.894277118700096
swing,push,V,3.98,COHYPONYMS,0.7904756257636953
retreat,move,V,4.65,HYPER/HYPONYMS,0.7916837551036001
shiver,freeze,V,5.15,NONE,0.8042036235743681
fix,demolish,V,0.33,NONE,0.9784858175459504
pretend,assume,V,2.82,HYPER/HYPONYMS,0.6882533585918611
delay,hesitate,V,8.13,HYPER/HYPONYMS,0.8033173301976346
take,lift,V,4.32,HYPER/HYPONYMS,0.9270222986911394
dive,drown,V,2.16,NONE,0.5657415833679275
enter,return,V,2.49,NONE,1.0288570071861693
spill,stain,V,3.82,NONE,0.7693698429440325
get,reap,V,7.64,HYPER/HYPONYMS,0.6008476041120163
direct,go,V,3.65,NONE,0.8570882404880802
accept,want,V,2.66,COHYPONYMS,0.7869756665631306
soak,stain,V,1.83,NONE,0.8218555797507076
launch,set,V,1.83,NONE,0.769014351204877
tend,give,V,3.15,NONE,1.0346044198322615
choke,tie,V,1.49,NONE,0.8715630993644188
learn,acquire,V,4.98,SYNONYMS,0.29115661405269466
pray,pounce,V,2.99,NONE,0.9640349741662321
achieve,conquer,V,5.31,NONE,0.5480809345973399
do,think,V,2.16,NONE,0.6490430786407952
taste,touch,V,1.83,COHYPONYMS,0.8322966448657557
invent,produce,V,5.81,NONE,0.5806637615743462
seem,believe,V,1.33,NONE,0.716175512630997
ask,respond,V,2.82,NONE,0.7403109890247626
buzz,hum,V,4.98,SYNONYMS,0.5366073634214537
put,transplant,V,4.32,NONE,0.9834296859949501
descend,retreat,V,2.16,COHYPONYMS,0.8376402187754791
evacuate,go,V,6.14,NONE,0.8254394477506379
toss,tumble,V,2.82,HYPER/HYPONYMS,0.6770913149027115
go,begin,V,4.32,COHYPONYMS,0.7929007791681351
breathe,choke,V,1.33,HYPER/HYPONYMS,0.7038436173991349
slap,kick,V,3.49,NONE,0.43310978880709317
overcome,strive,V,4.32,NONE,0.7793744208450036
upset,insult,V,5.28,NONE,0.7635563930033731
collect,obtain,V,6.97,COHYPONYMS,0.37563094683114495
acknowledge,agree,V,5.31,NONE,0.5908486660952468
blame,admit,V,1.0,NONE,0.758694462542302
visit,haunt,V,1.66,HYPER/HYPONYMS,0.9092927158411055
adjourn,go,V,2.49,NONE,0.8675231238171488
smell,feel,V,2.16,COHYPONYMS,0.3405864903529938
rip,tug,V,5.64,NONE,0.8492590130609752
veer,lean,V,3.98,NONE,0.8980423750769188
fall,lay,V,3.32,NONE,0.8419890315381166
perish,burn,V,2.32,NONE,0.7627741843327149
bite,scratch,V,1.99,NONE,0.6870492505531802
punch,stamp,V,4.32,NONE,0.723059808007932
start,run,V,1.99,NONE,0.8207433288681242
lead,organize,V,4.81,NONE,0.8798332574840059
keep,return,V,0.66,NONE,0.9350813415900534
reach,obtain,V,7.14,NONE,0.20657933412511997
stop,turn,V,2.16,NONE,0.9487752776452815
look,yield,V,1.83,NONE,1.013639980412861
steal,grab,V,5.73,COHYPONYMS,0.6582427969647084
leave,meet,V,0.83,NONE,1.0197081923133342
destroy,save,V,0.3,NONE,0.8190462050098205
please,urge,V,2.16,NONE,0.3405698643044526
renounce,degrade,V,3.98,NONE,0.8615796672807601
subtract,multiply,V,0.83,COHYPONYMS,0.8152783773859192
steal,return,V,0.17,NONE,0.9208464026368739
ignore,refuse,V,4.98,NONE,0.7344239375208066
wake,awake,V,5.64,SYNONYMS,0.3418770797788032
develop,invent,V,6.64,NONE,0.466503474777752
use,reduce,V,2.16,NONE,0.8679370800010855
receive,achieve,V,1.0,NONE,0.4975868106156466
burst,implode,V,4.65,ANTONYMS,1.0372285741398937
separate,drift,V,5.64,COHYPONYMS,0.8535534403169883
sit,dance,V,0.66,NONE,0.9252516284562826
disown,ignore,V,4.15,NONE,0.7183255516914107
delay,hurry,V,0.33,ANTONYMS,1.0374238772234015
pick,gather,V,6.64,HYPER/HYPONYMS,0.6729900104008859
weave,make,V,4.98,HYPER/HYPONYMS,0.8777068913728712
lift,evaluate,V,2.66,HYPER/HYPONYMS,1.0071719743402556
move,slither,V,4.48,HYPER/HYPONYMS,0.7964908418321083
awake,snore,V,0.66,NONE,0.6667855253094395
renounce,repress,V,2.66,NONE,0.8460233166861078
drift,fade,V,5.98,NONE,0.7224671670580307
bring,send,V,1.99,COHYPONYMS,0.7276711662680369
meet,join,V,5.31,NONE,0.5997387863903673
upset,discourage,V,3.98,NONE,0.8299144111585771
worry,despair,V,6.64,NONE,0.6410794684639155
gather,leave,V,0.83,NONE,1.0314127948095528
finish,perish,V,1.66,NONE,0.893449041787049
need,strive,V,2.66,NONE,0.789223452455447
forgive,plead,V,1.66,NONE,0.8178508671235943
drench,pour,V,4.81,NONE,0.9018228600953465
perish,prosper,V,1.16,NONE,0.7119541117337164
swim,run,V,1.83,COHYPONYMS,0.919342236301975
reap,make,V,2.66,NONE,0.6597872320861076
do,become,V,2.99,NONE,0.5365588555952767
punish,renounce,V,1.33,NONE,0.8559507689891874
lose,earn,V,0.17,ANTONYMS,0.9545570280220551
boil,burn,V,2.99,COHYPONYMS,0.8111317643685254
observe,analyze,V,5.98,HYPER/HYPONYMS,0.8859740501480364
beg,implode,V,2.32,NONE,0.9235324307132813
beat,overpower,V,6.64,HYPER/HYPONYMS,0.11900907184501763
introduce,acknowledge,V,3.47,NONE,0.8638891006802649
offend,disturb,V,4.48,NONE,0.6556314700817613
destroy,invent,V,1.33,NONE,0.8373391007834723
grind,rub,V,4.65,NONE,0.7018473070330726
hurt,humiliate,V,5.15,HYPER/HYPONYMS,0.7559135052019093
leave,skip,V,3.32,HYPER/HYPONYMS,0.7460381143420682
leave,ignore,V,4.48,NONE,0.8322571591130745
hold,pull,V,2.32,NONE,0.8709992164031432
command,instruct,V,7.97,COHYPONYMS,0.7208008945155114
yell,talk,V,2.32,HYPER/HYPONYMS,0.8511564195777527
flutter,kick,V,1.0,NONE,0.8425047618795456
rinse,flush,V,5.89,HYPER/HYPONYMS,0.23047915974804634
smother,overwhelm,V,6.14,NONE,0.6105204165116319
tow,haul,V,8.63,NONE,0.7331206164287029
have,receive,V,2.99,SYNONYMS,0.3332739479880603
tie,weave,V,3.49,NONE,0.7693682908046249
see,travel,V,4.65,HYPER/HYPONYMS,0.8629860359543128
hamper,hold,V,3.15,HYPER/HYPONYMS,0.9331121050827194
inhale,smell,V,6.97,NONE,0.7306480228286748
explain,spell,V,3.15,NONE,0.7854349900102425
know,update,V,2.82,NONE,0.9220553898218604
leave,disregard,V,5.64,NONE,0.8456249419969112
inspect,observe,V,6.47,NONE,0.7835089088622473
make,allow,V,1.83,NONE,0.5044000750540112
deliver,stand,V,0.0,NONE,0.946709267374517
hug,pat,V,3.15,NONE,0.9215048216623599
plow,hit,V,3.65,NONE,0.9083627466248536
examine,analyze,V,7.14,SYNONYMS,0.22713878452825842
reach,hold,V,3.15,NONE,0.856919673133856
stop,help,V,1.21,NONE,0.915288934227316
sing,chirp,V,5.31,HYPER/HYPONYMS,0.8151979277793754
believe,feel,V,2.99,HYPER/HYPONYMS,0.2635500358215477
notify,address,V,7.3,NONE,0.8687502619625478
protect,kill,V,1.49,NONE,1.0213432221513092
charge,evict,V,4.65,NONE,0.9598916003104656
forgive,understand,V,3.15,NONE,0.8396264455560734
help,depend,V,2.32,NONE,0.7942205226023531
separate,attach,V,1.0,NONE,0.9814436693155166
throw,use,V,1.66,NONE,0.8951341814422211
calculate,solve,V,6.31,HYPER/HYPONYMS,0.8325685995959052
stay,fade,V,0.5,NONE,0.8670256650094621
renounce,say,V,2.49,NONE,0.9531970637900211
grasp,take,V,5.31,NONE,0.6824851222843589
swing,fall,V,0.83,COHYPONYMS,0.8371976906361381
triumph,conquer,V,7.97,NONE,0.6050416650088264
notify,announce,V,8.47,NONE,0.585703676481421
count,evaluate,V,4.65,HYPER/HYPONYMS,0.8434054194154568
take,reap,V,6.97,NONE,0.6654087512281963
forget,overcome,V,2.16,NONE,0.8787689285494152
amuse,amaze,V,1.99,NONE,0.6121297856255056
fail,decline,V,3.65,HYPER/HYPONYMS,0.8170707260152362
know,suggest,V,1.83,NONE,0.8591252037518109
move,remove,V,3.49,HYPER/HYPONYMS,0.821472059522192
retain,obtain,V,4.15,NONE,0.8423470452518362
show,look,V,1.33,NONE,0.7108514264093908
speak,scream,V,2.82,HYPER/HYPONYMS,0.8485729790537515
refuse,forbid,V,4.48,NONE,0.8269493419043035
seem,pretend,V,4.65,NONE,0.7671123093672088
feel,express,V,6.31,NONE,0.8395563228322857
operate,perform,V,6.97,NONE,0.6953679999488611
degrade,hate,V,5.48,NONE,0.8909952006195332
criticize,remark,V,3.15,HYPER/HYPONYMS,0.7820905763366726
tire,overwhelm,V,5.64,NONE,0.8796532367236527
visit,talk,V,2.32,HYPER/HYPONYMS,0.8425280482719275
burn,smother,V,0.66,NONE,0.8221774519836708
destroy,deteriorate,V,5.81,NONE,0.7110313875184906
beat,punish,V,6.47,NONE,0.789638818077802
drift,flow,V,6.81,NONE,0.7938948158424252
attempt,go,V,1.83,NONE,0.773252978081562
kill,look,V,0.0,COHYPONYMS,1.0417743692197854
go,ascend,V,4.48,HYPER/HYPONYMS,0.8955312724408939
recruit,take,V,2.66,NONE,0.8320897733173915
veer,avoid,V,8.13,NONE,0.8070025317216704
mimic,look,V,1.99,NONE,0.7605157905490209
squeal,lie,V,1.0,NONE,1.0551297557581927
crash,fall,V,3.49,HYPER/HYPONYMS,0.7345890373644978
tow,take,V,2.82,NONE,0.8555555897573716
elect,reject,V,0.5,NONE,0.8800383589729329
tell,remark,V,6.31,HYPER/HYPONYMS,0.7787003944529507
punch,calculate,V,1.0,NONE,0.9879315117965077
win,struggle,V,0.66,NONE,0.704721027642554
blame,excuse,V,1.36,NONE,0.8230112279726023
deal,sell,V,4.48,SYNONYMS,0.8997892260249023
understand,solve,V,5.15,HYPER/HYPONYMS,0.9034804485011302
allow,refuse,V,1.16,ANTONYMS,1.042925572351288
control,stop,V,3.49,NONE,0.8618273774773093
acquire,steal,V,5.31,NONE,0.8154439794644627
respond,say,V,7.97,HYPER/HYPONYMS,0.8105209245785141
disturb,wake,V,4.98,NONE,0.8637438160157707
grab,tackle,V,5.81,NONE,0.8672726616050968
haunt,remain,V,3.82,NONE,0.8120332936162103
prove,solve,V,5.48,NONE,0.9553960066679178
achieve,earn,V,6.14,NONE,0.4780432060259333
retain,get,V,3.15,NONE,0.9019627749844689
touch,pinch,V,3.17,HYPER/HYPONYMS,0.7391519128215817
bend,shake,V,1.49,NONE,0.9068516084109863
hypnotize,remember,V,0.66,NONE,0.9048860151994634
dismay,surprise,V,1.33,NONE,0.5282639559349896
guess,suspect,V,7.64,HYPER/HYPONYMS,0.8171274057181046
flush,drain,V,5.81,COHYPONYMS,0.560524605440593
stain,wash,V,0.17,NONE,0.7020822987805821
supply,deny,V,0.5,NONE,1.0081081992792562
join,marry,V,4.48,HYPER/HYPONYMS,0.8730867518948838
fight,toil,V,2.99,NONE,0.8983610302308114
save,earn,V,2.66,NONE,0.811957121525941
demand,take,V,5.64,SYNONYMS,0.8499691026739313
drink,suck,V,5.48,HYPER/HYPONYMS,0.9064988836477437
wander,lose,V,1.83,NONE,0.8560805861078655
implode,crush,V,4.48,NONE,0.7455690809054417
renounce,dislike,V,6.31,NONE,0.8640027475548225
launch,send,V,5.31,COHYPONYMS,0.9197529021201659
spin,dance,V,1.66,NONE,0.7630484092783901
tear,split,V,8.47,HYPER/HYPONYMS,0.6519498167518036
create,draw,V,4.48,HYPER/HYPONYMS,0.723369007986478
tend,leave,V,0.66,NONE,0.8914124656762235
assume,believe,V,2.99,COHYPONYMS,0.484957945885115
bump,crash,V,3.47,NONE,0.656016950890378
scare,laugh,V,0.66,NONE,0.8350212702974583
plead,help,V,0.66,NONE,0.7047284842349903
excel,lead,V,4.65,NONE,0.8767748478053669
confuse,blur,V,4.81,COHYPONYMS,0.2869470708190428
teach,explain,V,7.8,COHYPONYMS,0.7343140812059527
take,vacate,V,1.83,NONE,0.8311848094278803
reap,jump,V,1.66,NONE,0.845306257840906
need,use,V,2.49,NONE,0.878650220445943
return,arrive,V,3.15,NONE,0.8449926680792392
slurp,swallow,V,4.48,NONE,0.5871374441342232
design,award,V,0.66,NONE,0.9465852435400239
follow,go,V,3.65,HYPER/HYPONYMS,0.8084663474378571
drown,kill,V,4.81,HYPER/HYPONYMS,0.7671495300497969
forget,deny,V,2.82,HYPER/HYPONYMS,0.7544625566580827
help,refuse,V,0.5,NONE,1.0013584335357932
reach,strive,V,6.47,SYNONYMS,0.64199509804777
tread,float,V,3.32,NONE,0.8365430067322392
destroy,hurt,V,5.64,NONE,0.6763322764242468
catch,find,V,3.98,HYPER/HYPONYMS,0.7209837744695279
sell,suggest,V,2.66,NONE,0.9359344055881581
talk,announce,V,6.14,NONE,0.6788504355756408
deposit,slip,V,2.66,NONE,0.8724668016805309
play,set,V,1.0,HYPER/HYPONYMS,0.48715208986723724
renounce,insult,V,3.15,NONE,0.9326212555487671
irritate,rub,V,3.49,HYPER/HYPONYMS,0.829617455712676
tease,hurt,V,3.98,NONE,0.9264962991944996
perish,starve,V,5.98,HYPER/HYPONYMS,0.6432216568832188
attach,fix,V,4.65,HYPER/HYPONYMS,0.7141390654760149
squeal,jerk,V,1.49,NONE,0.855987369154377
exist,perish,V,0.83,NONE,0.8599737207625905
flow,go,V,5.31,NONE,0.8953604668150303
leave,shun,V,5.48,NONE,0.8292846022721604
forget,think,V,0.33,ANTONYMS,1.0322163562151105
disprove,deny,V,4.15,NONE,0.38111071666305407
engage,meet,V,4.48,NONE,0.7713677172987163
lower,diminish,V,6.64,NONE,0.23233329352675158
tread,move,V,3.49,HYPER/HYPONYMS,0.8831991584007269
learn,retain,V,2.82,NONE,0.9269638924395067
clarify,repeat,V,5.48,NONE,0.8257827283945806
retreat,escape,V,7.47,NONE,0.7136538970137343
urge,recommend,V,5.48,SYNONYMS,0.704476054637994
do,obey,V,3.47,NONE,0.7918014860986503
feel,taste,V,1.16,COHYPONYMS,0.6625517922983474
graze,roam,V,5.48,NONE,0.6099255926441887
annoy,disgust,V,4.65,NONE,0.7843282506956462
invent,originate,V,5.81,NONE,0.9171091886042367
use,waste,V,2.66,HYPER/HYPONYMS,0.9785611998417602
pardon,grant,V,3.65,HYPER/HYPONYMS,0.7447036804214604
wash,fade,V,1.83,NONE,0.9045539358360845
transplant,change,V,4.23,HYPER/HYPONYMS,0.9357007862383736
mend,repair,V,9.3,SYNONYMS,0.13231666737745318
convince,win,V,2.16,NONE,0.7745211163913601
wash,spray,V,4.65,COHYPONYMS,0.7441864281472279
collect,organize,V,5.31,NONE,0.7713206635280607
hit,crash,V,6.31,HYPER/HYPONYMS,0.6829224830428045
repress,shut,V,5.81,NONE,0.974849883291974
smash,shatter,V,8.13,COHYPONYMS,0.3261566596703438
fly,flee,V,3.49,SYNONYMS,0.36374032994260397
choose,determine,V,7.47,HYPER/HYPONYMS,0.7240318544269073
receive,accept,V,6.31,HYPER/HYPONYMS,0.598413400073735
evacuate,remove,V,5.48,NONE,0.6531706233624812
wear,remove,V,1.49,NONE,0.9397832853013736
give,unload,V,2.16,NONE,1.0032051849438266
lie,justify,V,1.83,NONE,0.9249948888095552
shoot,hurt,V,5.31,HYPER/HYPONYMS,0.8705364374105461
squeeze,cuddle,V,5.31,HYPER/HYPONYMS,0.7629412651576037
croak,cough,V,2.32,NONE,0.8385808508959965
stand,rise,V,6.81,NONE,0.8874092376125778
scold,blame,V,6.19,NONE,0.7876087621281294
laugh,hoot,V,5.98,NONE,0.49372386460890083
steal,give,V,0.66,NONE,1.0551023724461794
rub,feel,V,5.64,NONE,0.811998162958669
enjoy,amuse,V,6.14,NONE,0.7739445733178576
gather,obtain,V,6.31,NONE,0.43963939204410163
hate,adore,V,0.5,NONE,0.9854710493917634
carry,help,V,3.15,COHYPONYMS,0.7658989612671889
accuse,insult,V,3.92,NONE,0.6723773446644299
frustrate,discourage,V,4.15,NONE,0.43501501278009036
dare,accept,V,1.16,NONE,0.7409486452135821
bumble,fall,V,6.47,NONE,0.9970141623667498
play,fight,V,3.49,NONE,0.863562429621769
sew,attach,V,7.14,HYPER/HYPONYMS,0.7779837986397133
hold,touch,V,6.31,HYPER/HYPONYMS,0.9099784636339411
fade,disintegrate,V,4.32,NONE,0.46555556146919597
strain,release,V,2.66,NONE,1.0537648147486307
organize,fix,V,3.32,NONE,0.8449342207414743
blend,combine,V,8.47,SYNONYMS,0.21981228666814134
hike,hitch,V,1.33,NONE,0.8984024029941363
attract,catch,V,2.82,HYPER/HYPONYMS,0.7264426333796654
taste,try,V,4.81,SYNONYMS,0.8568024841158189
wait,sit,V,2.99,NONE,0.7825748114215185
wag,wiggle,V,6.81,HYPER/HYPONYMS,0.38423124896428773
rob,destroy,V,1.49,NONE,0.7466596175041
accomplish,conquer,V,5.31,NONE,0.5752225610227251
toss,flip,V,6.81,SYNONYMS,0.7710995351436558
meet,visit,V,7.3,HYPER/HYPONYMS,0.8948741168844712
reject,condemn,V,7.47,NONE,0.6845560164795552
protect,hide,V,4.65,NONE,0.8235742532093715
shun,disown,V,6.97,NONE,0.7546826632101395
bend,angle,V,6.64,HYPER/HYPONYMS,0.6483417776996794
rebel,obey,V,0.33,NONE,1.0551710642058818
discuss,explain,V,7.14,NONE,0.6130376897626224
mix,dissolve,V,5.81,COHYPONYMS,0.8237951823476386
burn,crash,V,1.99,NONE,0.8368326642802606
release,obtain,V,1.66,ANTONYMS,0.8462335998315994
adjourn,start,V,1.49,NONE,1.0157622546521732
pour,drain,V,4.81,COHYPONYMS,0.8929667845039265
disperse,collect,V,0.83,NONE,0.820824819198228
disappear,remove,V,5.64,HYPER/HYPONYMS,0.6937542919591437
avoid,reject,V,3.32,NONE,0.7290560548909085
walk,shuffle,V,5.31,HYPER/HYPONYMS,0.998500452714033
doubt,know,V,1.0,NONE,0.823927495721373
strive,want,V,5.15,NONE,0.49470148331339026
defeat,fail,V,2.49,NONE,0.6508542542421345
speak,acknowledge,V,5.31,NONE,0.8154671122410697
get,go,V,0.66,SYNONYMS,0.8133173061660461
gather,compose,V,2.66,NONE,0.7268874632150305
sway,swoon,V,4.07,NONE,0.804588515923899
reel,turn,V,3.82,HYPER/HYPONYMS,0.7824706413284518
inquire,think,V,5.81,NONE,0.8419269138837796
think,recall,V,6.64,SYNONYMS,0.7628631017934167
leave,detach,V,2.99,NONE,0.7542054878864453
scream,kick,V,1.99,NONE,0.7631891270564528
aim,look,V,2.82,NONE,0.7559201530248381
listen,concentrate,V,4.98,HYPER/HYPONYMS,0.8232546175277868
like,disgust,V,0.33,NONE,0.9743504835989679
desire,hope,V,6.81,HYPER/HYPONYMS,0.33812771784227746
practice,dance,V,0.91,NONE,0.8478338773817893
drip,spill,V,4.98,NONE,0.7220254856266668
deliver,get,V,1.99,HYPER/HYPONYMS,0.5802245526852623
holler,call,V,7.3,SYNONYMS,0.7855319202933697
fly,drive,V,0.83,COHYPONYMS,0.8946108545073029
fill,dig,V,0.17,NONE,0.7760295239440602
mend,bend,V,1.16,NONE,0.99800369928257
raise,ascend,V,7.8,NONE,0.3730873628178796
hurt,pluck,V,1.49,NONE,0.8690713425333303
change,renounce,V,3.82,HYPER/HYPONYMS,0.9914416499724084
control,steer,V,7.14,HYPER/HYPONYMS,0.7461807866176837
start,develop,V,5.64,COHYPONYMS,0.795737156678469
allow,reject,V,0.17,NONE,0.9710134870465812
dislike,discourage,V,3.65,NONE,0.8590635194326341
believe,think,V,5.15,SYNONYMS,0.13842121906031501
accomplish,become,V,3.98,NONE,0.7874062601151821
give,allow,V,4.65,HYPER/HYPONYMS,0.3531101999081181
separate,join,V,0.33,ANTONYMS,0.8884318685545078
embarrass,flutter,V,1.49,NONE,0.9336254577318146
select,elect,V,5.15,HYPER/HYPONYMS,0.08635152480720487
write,say,V,2.49,NONE,0.8337930104929878
dismiss,allow,V,2.49,NONE,0.9374979559367151
call,listen,V,1.99,NONE,0.77473448421296
go,pause,V,0.66,NONE,0.8570870188120814
advise,inform,V,6.47,HYPER/HYPONYMS,0.270453012768889
sneak,scare,V,2.32,NONE,0.7816162704943729
hear,whisper,V,1.66,NONE,0.731712511139195
teach,give,V,4.15,NONE,0.8599250484751153
urge,hurry,V,3.98,HYPER/HYPONYMS,0.8697227930984663
reach,achieve,V,5.81,SYNONYMS,0.11547437780231462
sweat,relax,V,0.17,NONE,0.9329312168257614
come,join,V,4.98,NONE,0.7273514867820974
fight,hate,V,3.32,NONE,0.8510205278315749
lie,rationalize,V,2.49,NONE,0.9636987013681788
be,do,V,0.83,HYPER/HYPONYMS,0.5460768124801433
lick,dip,V,1.0,NONE,0.7393398985344605
loosen,relax,V,7.14,HYPER/HYPONYMS,0.5578233525177829
flex,lift,V,3.32,NONE,1.0807374110872205
learn,confuse,V,0.66,NONE,0.9734930905234281
perceive,assume,V,5.15,NONE,0.6892492532293595
stop,drive,V,0.0,NONE,0.8896160972845333
seize,catch,V,4.65,HYPER/HYPONYMS,0.3521727597404526
receive,earn,V,6.47,COHYPONYMS,0.39481635105914603
disperse,release,V,6.14,NONE,0.7772134088081195
put,hang,V,1.96,NONE,0.9769017445614595
repress,forbid,V,6.14,NONE,0.7805549970171948
sway,bend,V,4.98,NONE,0.7926399856463405
scare,cry,V,0.33,NONE,0.7852543974456443
attack,seize,V,4.32,NONE,0.8864771896692444
hold,pause,V,5.98,NONE,0.8437997359813901
fail,triumph,V,0.83,NONE,1.0103590421223148
overcome,beat,V,7.64,HYPER/HYPONYMS,0.3659283655385819
shun,hide,V,3.32,NONE,0.9686929319290891
sell,disown,V,2.32,NONE,0.9813549320428248
bite,fight,V,4.15,NONE,0.9535482494375342
relax,rub,V,5.48,NONE,0.7847326748278249
disintegrate,demolish,V,4.38,NONE,0.5527472942073757
prove,explain,V,5.98,NONE,0.7221858893183009
bite,attack,V,4.48,NONE,0.7995874455645514
enrage,engage,V,1.66,NONE,0.9349646020921345
advise,notify,V,7.97,SYNONYMS,0.20661504574847112
scream,hoot,V,4.48,NONE,0.7691763816932626
steal,keep,V,3.32,NONE,0.9080765277010614
attack,engage,V,4.83,COHYPONYMS,0.855417503638004
frustrate,disappoint,V,3.82,HYPER/HYPONYMS,0.27313194260375995
help,prepare,V,5.64,NONE,0.8568644339539062
borrow,keep,V,1.16,NONE,0.9070703345396626
disallow,reject,V,6.81,NONE,99999.0
lose,obtain,V,0.33,ANTONYMS,1.0351900324099403
grow,rise,V,5.48,HYPER/HYPONYMS,0.2034897020925448
fail,fall,V,2.99,HYPER/HYPONYMS,0.7572030884673624
create,do,V,5.31,HYPER/HYPONYMS,0.7037122601781884
disperse,gather,V,1.33,NONE,0.8289240121331308
throw,overpower,V,3.15,NONE,0.8974825944251872
disintegrate,erode,V,6.04,NONE,0.5697324078265483
grate,annoy,V,6.47,HYPER/HYPONYMS,0.898095831162699
run,strive,V,2.32,NONE,0.8748129382532375
believe,agree,V,3.15,NONE,0.8009791649584139
frustrate,overwhelm,V,5.15,NONE,0.5662995333697459
concern,dismay,V,3.98,NONE,0.5354264795255259
claim,accuse,V,3.98,NONE,0.6398445005925064
scratch,pick,V,4.32,NONE,0.9485092231917354
perish,dissolve,V,3.49,NONE,0.8369218946285237
hear,talk,V,1.99,NONE,0.5711942394296052
address,talk,V,5.98,HYPER/HYPONYMS,0.7461691535652568
be,live,V,6.31,HYPER/HYPONYMS,0.7782034222930257
accept,like,V,6.14,NONE,0.7610488012880712
join,add,V,6.81,NONE,0.6654935285793169
associate,know,V,6.64,NONE,0.9708117368159503
hate,annihilate,V,2.99,NONE,0.7980961882628627
predict,determine,V,4.48,NONE,0.7557778143995073
catch,grab,V,3.32,SYNONYMS,0.22031719080902157
attempt,do,V,5.81,HYPER/HYPONYMS,0.7888854315165043
dash,walk,V,4.48,NONE,1.0157259098467832
rip,fold,V,0.83,NONE,0.9640304793256275
direct,aim,V,7.47,HYPER/HYPONYMS,0.8436963233305642
refrain,wait,V,6.31,NONE,0.9240788940804907
pick,analyze,V,2.66,NONE,0.9037184456112148
remove,release,V,4.48,NONE,0.7368758429284512
wipe,rub,V,7.64,HYPER/HYPONYMS,0.34632459509805935
beat,strike,V,6.14,HYPER/HYPONYMS,0.5429033643369918
decompose,disintegrate,V,7.64,SYNONYMS,0.34618713496618103
die,grow,V,0.0,COHYPONYMS,0.9328472015101612
find,escape,V,0.66,NONE,0.8214247862351725
search,strip,V,1.66,NONE,0.9463465718640294
hit,throw,V,2.82,COHYPONYMS,0.7756394366692447
reproduce,recycle,V,4.81,NONE,0.8957404416201189
release,squeeze,V,1.21,NONE,0.888006072110425
diminish,increase,V,1.33,ANTONYMS,1.013451115837108
examine,see,V,7.7,SYNONYMS,0.644766132144878
throw,aim,V,4.15,NONE,0.8462571787321005
get,buy,V,7.14,HYPER/HYPONYMS,0.49565952774789657
toast,cook,V,4.98,NONE,0.6344714826221358
climb,rise,V,8.3,HYPER/HYPONYMS,0.052685874772136376
search,examine,V,7.97,HYPER/HYPONYMS,0.3933321436348505
return,recycle,V,3.49,NONE,0.6935922091930276
disprove,hate,V,2.99,NONE,0.8583011134293452
rearrange,scramble,V,7.3,NONE,0.9267126110250486
engage,fight,V,4.48,HYPER/HYPONYMS,0.8298885424221023
