word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf,wn_wup,sv_bucket,cf_bucket,wn_bucket
talk,reply,V,5.31,NONE,0.780196344,1,0.219803656094036,0.125,0.05999999999999961,0.219803656094036,0.125
inspect,search,V,6.31,COHYPONYMS,0.431654317,1,0.568345683031386,0.25,0.05999999999999961,0.068345683031386,0.0
respond,talk,V,4.98,NONE,0.786283733,1,0.21371626682764,0.2,0.23000000000000043,0.21371626682764,0.2
argue,differ,V,6.14,NONE,0.8447573829999999,1,0.15524261675225198,0.16666666666666666,0.13999999999999968,0.15524261675225198,0.16666666666666666
betray,cheat,V,7.3,SYNONYMS,0.3582777,1,0.641722300197604,0.1,0.04999999999999982,0.141722300197604,0.1
decrease,decline,V,6.64,HYPER/HYPONYMS,0.060951294,1,0.939048705890654,0.2,0.13999999999999968,0.18904870589065403,0.2
increase,reduce,V,1.33,NONE,1.030404906,1,-0.030404906166949,0.14285714285714285,0.08000000000000007,0.219595093833051,0.14285714285714285
blur,smear,V,7.47,SYNONYMS,0.604510254,1,0.395489746122794,0.2,0.21999999999999975,0.14548974612279397,0.2
irritate,frustrate,V,7.8,HYPER/HYPONYMS,0.547164044,1,0.452835955961423,0.2,0.04999999999999982,0.202835955961423,0.2
sell,hustle,V,3.65,COHYPONYMS,0.836082232,1,0.16391776779269598,0.16666666666666666,0.1499999999999999,0.16391776779269598,0.16666666666666666
release,unload,V,7.14,NONE,0.69949046,1,0.300509539842518,0.14285714285714285,0.13999999999999968,0.05050953984251799,0.14285714285714285
want,demand,V,4.48,HYPER/HYPONYMS,0.711739755,1,0.288260244690681,0.125,0.23000000000000043,0.03826024469068101,0.125
swear,damn,V,6.14,NONE,0.78206417,1,0.217935830404732,0.16666666666666666,0.13999999999999968,0.217935830404732,0.16666666666666666
squint,glare,V,3.82,NONE,0.612328809,1,0.3876711911595179,0.1111111111111111,0.06999999999999984,0.13767119115951792,0.1111111111111111
yell,hoot,V,3.49,NONE,0.741174749,1,0.258825250851341,0.3333333333333333,0.2400000000000002,0.008825250851341004,0.08333333333333331
result,finish,V,6.64,NONE,0.7312173540000001,1,0.268782645794474,0.14285714285714285,0.13999999999999968,0.018782645794473973,0.14285714285714285
kick,hurt,V,3.98,NONE,0.806808587,1,0.193191413322106,0.16666666666666666,0.22999999999999998,0.193191413322106,0.16666666666666666
incline,decline,V,0.33,NONE,0.765393971,1,0.234606028690367,0.16666666666666666,0.08000000000000002,0.234606028690367,0.16666666666666666
leave,ascend,V,0.66,COHYPONYMS,0.950068634,1,0.04993136561308,0.25,0.16000000000000003,0.04993136561308,0.0
be,become,V,5.81,NONE,0.315778713,1,0.6842212866845571,0.2,0.05999999999999961,0.18422128668455706,0.2
hypnotize,control,V,5.48,NONE,1.01857519,1,-0.018575190330757,0.16666666666666666,0.23000000000000043,0.231424809669243,0.16666666666666666
leave,return,V,0.15,NONE,0.841797047,1,0.158202953354013,0.25,0.15,0.158202953354013,0.0
despair,upset,V,3.65,NONE,0.622279963,1,0.377720036873399,0.2,0.1499999999999999,0.127720036873399,0.2
determine,guess,V,1.99,NONE,0.7771836190000001,1,0.222816380967655,0.16666666666666666,0.24,0.222816380967655,0.16666666666666666
beg,ask,V,4.48,COHYPONYMS,0.6334927260000001,1,0.366507274395113,0.07692307692307693,0.23000000000000043,0.11650727439511299,0.07692307692307693
kneel,bend,V,4.81,NONE,0.815535166,1,0.184464833754245,0.14285714285714285,0.05999999999999961,0.184464833754245,0.14285714285714285
pelt,hit,V,6.81,NONE,0.852398399,1,0.14760160092288502,0.25,0.05999999999999961,0.14760160092288502,0.0
lie,admit,V,3.32,NONE,0.904334099,1,0.095665901048659,0.14285714285714285,0.06999999999999984,0.095665901048659,0.14285714285714285
pinch,punch,V,2.99,NONE,0.748468635,1,0.25153136514985897,0.125,0.2400000000000002,0.0015313651498589653,0.125
hit,pat,V,3.98,NONE,0.8481751809999999,1,0.151824818541053,0.125,0.22999999999999998,0.151824818541053,0.125
prosecute,charge,V,6.31,NONE,0.513413903,1,0.486586097211152,0.16666666666666666,0.05999999999999961,0.23658609721115198,0.16666666666666666
convince,explain,V,5.31,NONE,0.757851133,1,0.242148866547206,0.1111111111111111,0.05999999999999961,0.242148866547206,0.1111111111111111
retain,keep,V,9.46,HYPER/HYPONYMS,0.1459651,1,0.854034900004966,0.2,0.21000000000000085,0.10403490000496596,0.2
magnify,look,V,5.81,NONE,0.845601939,1,0.154398061415567,0.125,0.05999999999999961,0.154398061415567,0.125
join,unite,V,9.3,HYPER/HYPONYMS,0.31718046,1,0.682819539637849,0.5,0.05000000000000071,0.18281953963784903,0.0
differ,disagree,V,8.3,SYNONYMS,0.280532128,1,0.719467872351477,0.3333333333333333,0.05000000000000071,0.21946787235147702,0.08333333333333331
lie,disbelieve,V,1.49,NONE,0.928245217,1,0.071754783295266,0.14285714285714285,0.24,0.071754783295266,0.14285714285714285
annoy,mimic,V,1.33,NONE,0.805868158,1,0.19413184245014606,0.14285714285714285,0.08000000000000007,0.19413184245014606,0.14285714285714285
retain,hold,V,8.13,HYPER/HYPONYMS,0.34098499,1,0.659015010088671,0.2,0.13000000000000078,0.15901501008867103,0.2
exist,live,V,8.3,SYNONYMS,0.70497816,1,0.29502183983015995,0.25,0.05000000000000071,0.04502183983015995,0.0
keep,find,V,3.49,NONE,0.961908361,1,0.038091638981419,0.3333333333333333,0.2400000000000002,0.038091638981419,0.08333333333333331
receive,take,V,5.98,HYPER/HYPONYMS,0.660095526,1,0.3399044737701329,0.2,0.23000000000000043,0.08990447377013289,0.2
know,think,V,2.57,HYPER/HYPONYMS,0.5274263889999999,1,0.472573611285589,0.2,0.06999999999999984,0.222573611285589,0.2
send,get,V,1.83,NONE,0.860167201,1,0.13983279864601195,0.25,0.08000000000000007,0.13983279864601195,0.0
recommend,suggest,V,8.47,HYPER/HYPONYMS,0.435659907,1,0.564340093024464,0.5,0.22000000000000064,0.06434009302446397,0.0
beat,whip,V,5.81,HYPER/HYPONYMS,0.737073586,1,0.26292641430137004,0.2,0.05999999999999961,0.012926414301370037,0.2
pelt,throw,V,5.98,HYPER/HYPONYMS,0.7959179359999999,1,0.20408206373187,0.5,0.23000000000000043,0.20408206373187,0.0
win,lose,V,1.66,ANTONYMS,1.066339003,1,-0.066339002942824,0.3333333333333333,0.15999999999999992,0.183660997057176,0.08333333333333331
hit,punch,V,7.64,HYPER/HYPONYMS,0.50005354,1,0.4999464597118461,0.14285714285714285,0.13999999999999968,0.2499464597118461,0.14285714285714285
appear,reappear,V,4.65,HYPER/HYPONYMS,0.843792476,1,0.15620752415152098,0.2,0.15000000000000036,0.15620752415152098,0.2
like,adore,V,5.15,NONE,0.236425533,1,0.763574467270554,0.2,0.15000000000000036,0.013574467270554003,0.2
jump,flip,V,3.98,COHYPONYMS,0.835789103,1,0.16421089724297502,0.25,0.22999999999999998,0.16421089724297502,0.0
magnify,see,V,3.98,NONE,0.8600410890000001,1,0.139958910592828,0.1111111111111111,0.22999999999999998,0.139958910592828,0.1111111111111111
argue,discuss,V,4.15,NONE,0.638117891,1,0.361882109028836,0.07142857142857142,0.15000000000000036,0.111882109028836,0.07142857142857142
guess,know,V,1.83,NONE,0.594140573,1,0.405859427071419,0.16666666666666666,0.08000000000000007,0.15585942707141898,0.16666666666666666
remark,say,V,7.97,HYPER/HYPONYMS,0.6997295259999999,1,0.300270473970895,0.5,0.21999999999999975,0.05027047397089501,0.0
burst,explode,V,8.13,SYNONYMS,0.26633879,1,0.7336612103422059,0.25,0.13000000000000078,0.23366121034220588,0.0
notify,inform,V,8.75,HYPER/HYPONYMS,0.053829006,1,0.946170993551708,0.5,0.0,0.19617099355170797,0.0
prepare,fix,V,3.15,HYPER/HYPONYMS,0.698719221,1,0.30128077909300705,0.25,0.1499999999999999,0.051280779093007045,0.0
erode,decay,V,7.8,HYPER/HYPONYMS,0.7372186759999999,1,0.262781323553495,0.2,0.04999999999999982,0.012781323553494983,0.2
do,participate,V,7.97,NONE,0.8179578390000001,1,0.182042161279301,0.25,0.21999999999999975,0.182042161279301,0.0
reduce,diminish,V,6.81,HYPER/HYPONYMS,0.115289045,1,0.884710955005571,0.14285714285714285,0.05999999999999961,0.13471095500557095,0.14285714285714285
explain,understand,V,1.66,NONE,0.6562453,1,0.343754699598103,0.14285714285714285,0.15999999999999992,0.09375469959810301,0.14285714285714285
crawl,run,V,1.33,COHYPONYMS,0.8877050390000001,1,0.112294960568453,0.25,0.08000000000000007,0.112294960568453,0.0
fasten,attach,V,8.47,HYPER/HYPONYMS,0.28517334,1,0.714826660193713,0.5,0.22000000000000064,0.214826660193713,0.0
embarrass,blush,V,5.48,NONE,0.7967946920000001,1,0.203205308079162,0.125,0.23000000000000043,0.203205308079162,0.125
hurt,bite,V,4.48,HYPER/HYPONYMS,0.753748984,1,0.24625101607429695,0.14285714285714285,0.23000000000000043,0.24625101607429695,0.14285714285714285
ignore,avoid,V,8.47,NONE,0.6880044259999999,1,0.311995573968943,0.16666666666666666,0.22000000000000064,0.06199557396894301,0.16666666666666666
cry,sob,V,8.96,HYPER/HYPONYMS,0.292148403,1,0.707851596871108,0.16666666666666666,0.21000000000000085,0.207851596871108,0.16666666666666666
flex,stretch,V,6.47,COHYPONYMS,0.7549914790000001,1,0.245008520724524,0.125,0.21999999999999975,0.245008520724524,0.125
deny,forbid,V,8.47,NONE,0.724533923,1,0.275466077116582,0.07142857142857142,0.22000000000000064,0.025466077116581998,0.07142857142857142
pinch,squeeze,V,6.64,SYNONYMS,0.611818651,1,0.3881813493306099,0.125,0.13999999999999968,0.13818134933060988,0.125
conquer,win,V,7.47,NONE,0.266651859,1,0.7333481413131,0.125,0.21999999999999975,0.2333481413131,0.125
grant,give,V,6.97,HYPER/HYPONYMS,0.512962632,1,0.4870373676542071,0.2,0.21999999999999975,0.23703736765420708,0.2
perish,disappear,V,3.62,NONE,0.616587385,1,0.383412614757218,0.2,0.1200000000000001,0.133412614757218,0.2
prohibit,ban,V,9.3,HYPER/HYPONYMS,0.01422249,1,0.985777510154473,0.3333333333333333,0.05000000000000071,0.235777510154473,0.08333333333333331
shrink,reduce,V,9.13,SYNONYMS,0.223395444,1,0.7766045563460571,0.125,0.13000000000000078,0.026604556346057073,0.125
command,tell,V,7.8,HYPER/HYPONYMS,0.8953681240000001,1,0.104631875931438,0.16666666666666666,0.04999999999999982,0.104631875931438,0.16666666666666666
teach,inform,V,6.81,HYPER/HYPONYMS,0.5772982729999999,1,0.422701726557372,0.5,0.05999999999999961,0.17270172655737198,0.0
waste,decompose,V,4.81,NONE,0.746950453,1,0.25304954707479,0.14285714285714285,0.05999999999999961,0.0030495470747899933,0.14285714285714285
demand,supply,V,3.15,NONE,1.056389456,1,-0.05638945610863299,0.1,0.1499999999999999,0.193610543891367,0.1
cry,upset,V,5.98,NONE,0.717971934,1,0.282028066238084,0.16666666666666666,0.23000000000000043,0.03202806623808402,0.16666666666666666
suggest,say,V,5.81,HYPER/HYPONYMS,0.634038715,1,0.365961285400523,0.3333333333333333,0.05999999999999961,0.11596128540052297,0.08333333333333331
beg,need,V,3.65,NONE,0.796599004,1,0.203400996485464,0.1,0.1499999999999999,0.203400996485464,0.1
lose,gain,V,0.33,ANTONYMS,1.129259411,1,-0.129259410836614,0.2,0.08000000000000002,0.12074058916338601,0.2
abduct,kidnap,V,8.63,SYNONYMS,0.041578941,1,0.958421058773223,1.0,0.13000000000000078,0.20842105877322303,0.0
give,disown,V,0.5,NONE,0.955252942,1,0.044747057787539,0.125,0.0,0.044747057787539,0.125
sway,swing,V,7.47,SYNONYMS,0.462431734,1,0.537568266460618,0.16666666666666666,0.21999999999999975,0.03756826646061795,0.16666666666666666
urge,crave,V,4.15,NONE,0.713744777,1,0.28625522253969,0.09090909090909093,0.15000000000000036,0.03625522253968999,0.09090909090909093
broil,cook,V,6.97,HYPER/HYPONYMS,0.5384786220000001,1,0.4615213780302511,0.1111111111111111,0.21999999999999975,0.21152137803025112,0.1111111111111111
melt,defrost,V,8.8,HYPER/HYPONYMS,0.530385209,1,0.469614791200428,0.16666666666666666,0.05000000000000071,0.21961479120042798,0.16666666666666666
reproduce,breed,V,9.46,HYPER/HYPONYMS,0.128244514,1,0.871755486189591,0.16666666666666666,0.21000000000000085,0.12175548618959098,0.16666666666666666
invent,make,V,6.64,HYPER/HYPONYMS,0.573923052,1,0.426076947606026,0.2,0.13999999999999968,0.176076947606026,0.2
spell,write,V,5.31,SYNONYMS,0.374995511,1,0.6250044893159351,0.125,0.05999999999999961,0.1250044893159351,0.125
push,shove,V,9.3,HYPER/HYPONYMS,0.654827431,1,0.345172568665183,0.5,0.05000000000000071,0.09517256866518298,0.0
carry,hold,V,7.09,HYPER/HYPONYMS,0.647479413,1,0.3525205874871169,0.25,0.08999999999999986,0.1025205874871169,0.0
slide,swing,V,3.49,COHYPONYMS,0.7045062740000001,1,0.295493725854004,0.16666666666666666,0.2400000000000002,0.04549372585400402,0.16666666666666666
collect,keep,V,5.15,HYPER/HYPONYMS,0.874149712,1,0.125850287949673,0.16666666666666666,0.15000000000000036,0.125850287949673,0.16666666666666666
stray,wander,V,7.47,SYNONYMS,0.587451855,1,0.4125481450344841,1.0,0.21999999999999975,0.16254814503448412,0.0
remove,strip,V,7.47,HYPER/HYPONYMS,0.916391464,1,0.08360853649320099,0.25,0.21999999999999975,0.08360853649320099,0.0
decompose,destroy,V,5.48,NONE,0.719831824,1,0.28016817595194105,0.14285714285714285,0.23000000000000043,0.030168175951941045,0.14285714285714285
crackle,crunch,V,6.31,SYNONYMS,0.8083336879999999,1,0.19166631197193496,0.2,0.05999999999999961,0.19166631197193496,0.2
think,hesitate,V,2.99,NONE,0.844459685,1,0.15554031523237302,0.2,0.2400000000000002,0.15554031523237302,0.2
pretend,imagine,V,6.97,NONE,0.619070693,1,0.3809293068468811,0.125,0.21999999999999975,0.1309293068468811,0.125
bump,hit,V,7.3,HYPER/HYPONYMS,0.840634397,1,0.15936560303263098,0.14285714285714285,0.04999999999999982,0.15936560303263098,0.14285714285714285
appear,come,V,3.65,NONE,0.6360319179999999,1,0.36396808164034905,0.2,0.1499999999999999,0.11396808164034905,0.2
examine,inspect,V,8.96,HYPER/HYPONYMS,0.230105742,1,0.76989425783749,0.25,0.21000000000000085,0.019894257837489993,0.0
increase,accelerate,V,5.89,HYPER/HYPONYMS,0.8377141109999999,1,0.16228588886739906,0.3333333333333333,0.13999999999999968,0.16228588886739906,0.08333333333333331
presume,believe,V,5.31,NONE,0.268227228,1,0.73177277230637,0.2,0.05999999999999961,0.23177277230636995,0.2
acknowledge,exist,V,2.32,NONE,0.910198727,1,0.08980127291481697,0.16666666666666666,0.06999999999999984,0.08980127291481697,0.16666666666666666
grind,grate,V,6.47,SYNONYMS,0.8069206529999999,1,0.193079346655042,0.125,0.21999999999999975,0.193079346655042,0.125
pop,explode,V,6.97,NONE,0.951425644,1,0.048574356339465,0.2,0.21999999999999975,0.048574356339465,0.2
tell,listen,V,0.66,NONE,0.650936525,1,0.3490634749600671,0.2,0.16000000000000003,0.09906347496006712,0.2
drive,permit,V,1.16,NONE,0.878587775,1,0.121412225239996,0.1,0.15999999999999992,0.121412225239996,0.1
break,unite,V,0.5,COHYPONYMS,1.023888855,1,-0.023888855498303,0.16666666666666666,0.0,0.226111144501697,0.16666666666666666
smell,touch,V,1.0,COHYPONYMS,0.8372600040000001,1,0.162739995715142,0.25,0.0,0.162739995715142,0.0
release,relax,V,4.48,NONE,0.824676848,1,0.175323152165746,0.2,0.23000000000000043,0.175323152165746,0.2
beat,abuse,V,6.81,NONE,0.8485213159999999,1,0.151478683930028,0.14285714285714285,0.05999999999999961,0.151478683930028,0.14285714285714285
bother,aggravate,V,7.3,NONE,0.708418435,1,0.291581564765888,0.1111111111111111,0.04999999999999982,0.04158156476588798,0.1111111111111111
grasp,hold,V,9.3,HYPER/HYPONYMS,0.772950679,1,0.227049320931002,0.25,0.05000000000000071,0.227049320931002,0.0
take,seize,V,8.13,HYPER/HYPONYMS,0.5231964339999999,1,0.476803565572757,0.2,0.13000000000000078,0.226803565572757,0.2
acquire,buy,V,7.3,HYPER/HYPONYMS,0.180872796,1,0.8191272043630579,0.5,0.04999999999999982,0.06912720436305786,0.0
create,reproduce,V,5.15,HYPER/HYPONYMS,0.790919493,1,0.209080506842487,0.25,0.15000000000000036,0.209080506842487,0.0
explode,blow,V,5.81,NONE,0.305919058,1,0.69408094209948,0.14285714285714285,0.05999999999999961,0.19408094209948,0.14285714285714285
perceive,think,V,6.34,NONE,0.764808523,1,0.235191476501398,0.2,0.08999999999999986,0.235191476501398,0.2
wander,search,V,6.97,NONE,0.755667482,1,0.24433251779957105,0.25,0.21999999999999975,0.24433251779957105,0.0
whisper,scream,V,0.33,NONE,0.970945961,1,0.029054038788294,0.125,0.08000000000000002,0.029054038788294,0.125
punch,drink,V,0.83,NONE,0.865083403,1,0.134916596633503,0.16666666666666666,0.07999999999999996,0.134916596633503,0.16666666666666666
grab,pick,V,6.81,NONE,0.5879908420000001,1,0.4120091579235379,0.14285714285714285,0.05999999999999961,0.16200915792353793,0.14285714285714285
bend,stretch,V,6.14,NONE,0.729372791,1,0.270627208789601,0.16666666666666666,0.13999999999999968,0.020627208789601004,0.16666666666666666
pour,drip,V,3.15,HYPER/HYPONYMS,0.924817893,1,0.075182107191597,0.16666666666666666,0.1499999999999999,0.075182107191597,0.16666666666666666
yell,announce,V,5.89,NONE,0.847945692,1,0.152054308135233,0.125,0.13999999999999968,0.152054308135233,0.125
inform,ask,V,2.49,COHYPONYMS,0.815919572,1,0.184080428108704,0.3333333333333333,0.2400000000000002,0.184080428108704,0.08333333333333331
acknowledge,accept,V,6.81,HYPER/HYPONYMS,0.293114519,1,0.7068854808115329,0.25,0.05999999999999961,0.2068854808115329,0.0
repair,replace,V,2.66,NONE,0.920941306,1,0.079058693625209,0.125,0.16000000000000014,0.079058693625209,0.125
destroy,corrupt,V,5.81,NONE,0.69416265,1,0.30583734956784403,0.2,0.05999999999999961,0.05583734956784403,0.2
look,review,V,6.14,NONE,0.651839841,1,0.3481601587091589,0.25,0.13999999999999968,0.0981601587091589,0.0
crush,grind,V,7.47,COHYPONYMS,0.242114289,1,0.7578857113170061,0.2,0.21999999999999975,0.007885711317006106,0.2
do,stop,V,0.33,NONE,0.968213568,1,0.031786431867223,0.3333333333333333,0.08000000000000002,0.031786431867223,0.08333333333333331
go,strive,V,2.57,NONE,0.7955465490000001,1,0.204453451289276,0.2,0.06999999999999984,0.204453451289276,0.2
pop,burst,V,8.8,HYPER/HYPONYMS,0.945604655,1,0.054395344716619,0.16666666666666666,0.05000000000000071,0.054395344716619,0.16666666666666666
make,break,V,0.17,ANTONYMS,1.028223436,1,-0.02822343580297,0.2,0.17,0.22177656419703,0.2
weave,knit,V,6.14,COHYPONYMS,0.249760143,1,0.750239856798892,0.125,0.13999999999999968,0.00023985679889204636,0.125
lose,gamble,V,1.83,NONE,0.836784755,1,0.163215244834606,0.2,0.08000000000000007,0.163215244834606,0.2
lean,lay,V,2.32,HYPER/HYPONYMS,0.907616069,1,0.092383931046357,0.14285714285714285,0.06999999999999984,0.092383931046357,0.14285714285714285
determine,decide,V,7.8,HYPER/HYPONYMS,0.22609277100000005,1,0.7739072291520959,0.3333333333333333,0.04999999999999982,0.023907229152095866,0.08333333333333331
hurt,strain,V,5.81,NONE,0.911799626,1,0.088200373514861,0.125,0.05999999999999961,0.088200373514861,0.125
adore,admire,V,7.8,NONE,0.606060959,1,0.393939040861766,0.1111111111111111,0.04999999999999982,0.143939040861766,0.1111111111111111
pay,treat,V,5.15,NONE,0.7168896309999999,1,0.283110369307508,0.14285714285714285,0.15000000000000036,0.03311036930750799,0.14285714285714285
usurp,use,V,1.49,NONE,0.902163858,1,0.097836142084218,0.25,0.24,0.097836142084218,0.0
wander,worry,V,1.66,NONE,0.767466963,1,0.232533036936014,0.25,0.15999999999999992,0.232533036936014,0.0
disguise,hide,V,7.97,HYPER/HYPONYMS,0.197905489,1,0.802094510511965,0.5,0.21999999999999975,0.05209451051196501,0.0
steal,cheat,V,3.98,NONE,0.744177671,1,0.255822328901343,0.1111111111111111,0.22999999999999998,0.005822328901342988,0.1111111111111111
change,differ,V,5.81,NONE,0.502749522,1,0.497250477594593,0.3333333333333333,0.05999999999999961,0.247250477594593,0.08333333333333331
observe,see,V,9.3,HYPER/HYPONYMS,0.568870451,1,0.431129549317678,0.25,0.05000000000000071,0.181129549317678,0.0
cough,sneeze,V,3.15,NONE,0.5928301810000001,1,0.40716981855679,0.14285714285714285,0.1499999999999999,0.15716981855679002,0.14285714285714285
prefer,want,V,6.14,NONE,0.756338072,1,0.243661927888744,0.25,0.13999999999999968,0.243661927888744,0.0
leave,flee,V,7.8,HYPER/HYPONYMS,0.55679111,1,0.443208890050885,0.3333333333333333,0.04999999999999982,0.19320889005088498,0.08333333333333331
