word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf
send,give,V,5.48,HYPER/HYPONYMS,0.708532295,1,0.291467704929696
add,accumulate,V,8.47,COHYPONYMS,0.755410734,1,0.24458926649021
give,lend,V,6.49,HYPER/HYPONYMS,0.15546056,1,0.844539439854902
disappoint,betray,V,3.49,HYPER/HYPONYMS,0.226076486,1,0.773923514201058
forbid,stop,V,7.8,HYPER/HYPONYMS,0.761006675,1,0.238993325296011
blame,accuse,V,8.47,HYPER/HYPONYMS,0.245471782,1,0.754528217920003
recommend,tell,V,4.48,HYPER/HYPONYMS,0.709082033,1,0.290917966823258
win,dominate,V,3.65,NONE,0.612966878,1,0.387033121804818
dissolve,melt,V,6.31,HYPER/HYPONYMS,0.743146469,1,0.25685353090422
slither,crawl,V,6.81,COHYPONYMS,0.13792608,1,0.862073920273259
grab,seize,V,7.14,HYPER/HYPONYMS,0.303121475,1,0.696878525047222
swim,drown,V,1.49,SYNONYMS,0.771369358,1,0.228630641510497
discover,invent,V,5.31,NONE,0.765838764,1,0.234161236190612
tell,remind,V,5.64,NONE,0.483300949,1,0.516699050899605
call,talk,V,4.98,HYPER/HYPONYMS,0.774557848,1,0.22544215216572
justify,explain,V,8.13,HYPER/HYPONYMS,0.607299229,1,0.392700771380463
tease,play,V,5.48,NONE,0.832765343,1,0.16723465658253
fill,cover,V,3.49,NONE,0.614313788,1,0.385686211577333
help,warn,V,3.82,NONE,0.981472234,1,0.01852776567009
put,give,V,2.99,HYPER/HYPONYMS,0.632188588,1,0.367811411994232
avoid,shun,V,7.47,HYPER/HYPONYMS,0.878930359,1,0.121069640963958
relax,soothe,V,6.31,NONE,0.260933597,1,0.739066402694385
hate,despise,V,9.46,HYPER/HYPONYMS,0.193644572,1,0.806355428130722
understand,clarify,V,4.15,NONE,0.747944922,1,0.252055077512532
fix,heal,V,7.09,NONE,0.266511177,1,0.733488823224143
capture,release,V,0.66,NONE,0.831078951,1,0.16892104930403
achieve,strive,V,4.15,NONE,0.578815864,1,0.421184135740062
condemn,ridicule,V,4.48,NONE,0.757322757,1,0.242677242997104
educate,inform,V,8.47,HYPER/HYPONYMS,0.316644138,1,0.683355861640741
upset,disappoint,V,6.97,NONE,0.507553978,1,0.492446022411649
reduce,subtract,V,8.8,HYPER/HYPONYMS,0.85313917,1,0.14686083006517
follow,trail,V,7.47,HYPER/HYPONYMS,0.804638122,1,0.195361877900327
hustle,dance,V,3.82,NONE,0.817495263,1,0.182504736530229
cast,break,V,1.33,NONE,0.879336095,1,0.120663905456326
greet,meet,V,5.98,NONE,0.80396424,1,0.196035759916424
breathe,exhale,V,7.8,HYPER/HYPONYMS,0.302383936,1,0.697616063988127
attend,come,V,8.75,COHYPONYMS,0.80059141,1,0.199408589642592
hurt,insult,V,5.81,HYPER/HYPONYMS,0.785506439,1,0.214493560695333
strive,seek,V,6.97,HYPER/HYPONYMS,0.052913092,1,0.947086907769182
mend,heal,V,6.81,SYNONYMS,0.233068969,1,0.766931031369671
steal,snatch,V,6.34,NONE,0.762865815,1,0.237134184819956
lie,lay,V,6.31,SYNONYMS,0.933337215,1,0.066662785261165
stop,wait,V,5.31,NONE,0.867161295,1,0.132838704586642
incline,rise,V,3.62,NONE,0.851043403,1,0.148956596846932
swim,meet,V,0.5,NONE,0.890617085,1,0.109382915015246
change,turn,V,4.15,HYPER/HYPONYMS,0.660558396,1,0.339441604373064
forgive,beg,V,0.66,NONE,0.656960445,1,0.343039554985276
hide,scare,V,2.16,NONE,0.79647873,1,0.203521269643701
rearrange,move,V,8.3,HYPER/HYPONYMS,0.761876747,1,0.238123253242876
build,construct,V,9.96,SYNONYMS,0.108258088,1,0.891741911735083
hit,attack,V,6.81,HYPER/HYPONYMS,0.455249812,1,0.544750188102717
criticize,offend,V,3.32,NONE,0.638140362,1,0.361859638269095
lick,taste,V,4.98,NONE,0.705304537,1,0.294695463429484
succeed,achieve,V,7.8,HYPER/HYPONYMS,0.552377019,1,0.447622981113978
exchange,return,V,5.48,NONE,0.794183,1,0.205816999544202
annoy,disturb,V,7.3,NONE,0.150421586,1,0.849578414327152
broil,burn,V,2.66,NONE,0.70495612,1,0.295043880034446
convince,agree,V,1.16,NONE,0.763565361,1,0.23643463949326
complain,annoy,V,2.66,NONE,0.656682685,1,0.343317314726859
slap,pat,V,2.99,NONE,0.86265578,1,0.137344219647035
fasten,loosen,V,0.33,NONE,0.786457765,1,0.213542235273393
overcome,triumph,V,8.63,NONE,0.884228847,1,0.115771153489643
scratch,scribble,V,4.15,NONE,0.715376574,1,0.284623425953801
crash,smash,V,6.81,COHYPONYMS,0.500005923,1,0.499994077114121
sip,swallow,V,5.15,NONE,0.858870235,1,0.141129764883538
sniff,scratch,V,0.5,NONE,0.705260374,1,0.294739626213291
decide,analyze,V,2.66,NONE,0.778398381,1,0.221601619346594
swap,fly,V,1,COHYPONYMS,0.972772562,1,0.027227438472569
avoid,miss,V,9.13,HYPER/HYPONYMS,0.951236064,1,0.048763935665918
try,convince,V,1.83,NONE,0.718937449,1,0.281062550819331
enjoy,live,V,2.82,NONE,0.812867092,1,0.187132908365722
respect,acknowledge,V,4.98,COHYPONYMS,0.774450746,1,0.22554925425056
concentrate,learn,V,3.49,NONE,0.836346432,1,0.163653567929136
perish,die,V,9.46,SYNONYMS,0.225923168,1,0.774076832120179
slip,slide,V,5.73,SYNONYMS,0.230799981,1,0.769200019077378
irritate,bother,V,8.63,SYNONYMS,0.191431506,1,0.80856849415645
destroy,make,V,2.26,NONE,0.918388436,1,0.081611563729821
divide,separate,V,7.97,SYNONYMS,0.581442322,1,0.418557678416461
lounge,relax,V,7.8,NONE,0.90511153,1,0.094888469965615
appear,show,V,4.98,HYPER/HYPONYMS,0.324362796,1,0.675637203662694
toss,catch,V,3.49,NONE,0.764913229,1,0.23508677118426
leap,bound,V,7.64,SYNONYMS,0.975898782,1,0.024101218341408
change,shift,V,6.81,HYPER/HYPONYMS,0.122422506,1,0.877577493804701
hurt,disappoint,V,5.15,NONE,0.742069197,1,0.25793080342359
conquer,control,V,6.47,HYPER/HYPONYMS,0.900436683,1,0.099563316695436
despair,cry,V,5.64,NONE,0.668486536,1,0.331513463571758
divide,split,V,9.3,SYNONYMS,0.044330125,1,0.955669875340366
bluff,lie,V,7.14,NONE,0.585435717,1,0.414564282567207
sip,slurp,V,5.81,NONE,0.678432917,1,0.321567083064356
cook,poach,V,3.92,HYPER/HYPONYMS,0.569024357,1,0.430975642591988
smash,crush,V,9.46,SYNONYMS,0.279523651,1,0.72047634866683
sneeze,sniff,V,2.82,NONE,0.619025606,1,0.380974394295258
throw,kick,V,1.66,COHYPONYMS,0.628707711,1,0.371292289342723
flap,cover,V,0.66,NONE,0.876505497,1,0.123494503341611
dip,chew,V,1.99,NONE,0.873105778,1,0.126894221992159
pull,press,V,2.49,ANTONYMS,0.913757837,1,0.086242162625076
embarrass,insult,V,5.15,NONE,0.329796621,1,0.670203379217966
talk,persuade,V,4.15,NONE,0.77179528,1,0.228204719868987
disguise,cover,V,5.58,COHYPONYMS,0.80511345,1,0.194886549668065
shine,rise,V,2.16,NONE,0.901117757,1,0.09888224330811
hold,seize,V,4.81,NONE,0.683848194,1,0.316151805631348
get,give,V,1.49,HYPER/HYPONYMS,0.815205116,1,0.184794883692032
attend,leave,V,1.16,NONE,0.962216632,1,0.037783368345839
prosper,gain,V,7.3,NONE,0.57157995,1,0.428420050409685
predict,guess,V,7.8,HYPER/HYPONYMS,0.676677087,1,0.323322913318357
hamper,bother,V,4.98,NONE,0.53539303,1,0.464606970237344
move,walk,V,6.81,HYPER/HYPONYMS,0.884841453,1,0.115158547493066
stir,blend,V,7.14,NONE,0.326262117,1,0.673737882633646
leave,travel,V,5.98,NONE,0.808840844,1,0.191159155900035
hesitate,pause,V,8.13,SYNONYMS,0.760363675,1,0.239636325077556
tap,rap,V,4.48,SYNONYMS,1.006227416,1,-0.006227416033801
combine,add,V,7.64,HYPER/HYPONYMS,0.646261509,1,0.353738491227468
like,enjoy,V,8.63,HYPER/HYPONYMS,0.349826608,1,0.650173391759435
travel,fly,V,5.48,HYPER/HYPONYMS,0.776295094,1,0.223704906221323
move,haul,V,7.14,HYPER/HYPONYMS,0.892730582,1,0.107269418290345
die,condemn,V,1.33,NONE,0.839618029,1,0.160381970902804
sting,bite,V,3.32,SYNONYMS,0.491982895,1,0.508017104705149
build,accumulate,V,3.98,NONE,0.844234166,1,0.155765833649443
wear,adorn,V,3.98,NONE,0.805090259,1,0.194909741070234
pick,prefer,V,6.47,NONE,0.604920109,1,0.39507989130619
wag,move,V,3.62,HYPER/HYPONYMS,0.735222067,1,0.264777933468413
send,return,V,1.99,HYPER/HYPONYMS,0.867113487,1,0.132886513363311
hurt,squeeze,V,2.82,NONE,0.862799675,1,0.137200325173156
separate,remove,V,5.15,NONE,0.762648425,1,0.237351574953077
ignore,forget,V,2.32,NONE,0.201972318,1,0.798027681656614
depend,rely,V,9.46,HYPER/HYPONYMS,0.004540801,1,0.995459198862947
release,give,V,3.32,COHYPONYMS,0.88150582,1,0.118494180116693
soak,drench,V,9.13,SYNONYMS,0.597523091,1,0.402476909287126
advance,pay,V,2.99,NONE,0.814994828,1,0.185005171758569
catch,lose,V,1,NONE,0.903645758,1,0.096354242357612
roam,follow,V,2.82,NONE,0.752703806,1,0.247296194071067
read,spell,V,1.33,NONE,0.834965649,1,0.165034350724027
excel,win,V,6.14,NONE,0.829663276,1,0.170336724416013
forbid,allow,V,0.17,ANTONYMS,1.025664979,1,-0.025664978618487
tan,burn,V,3.65,NONE,0.991578821,1,0.008421179493591
pause,stop,V,6.64,COHYPONYMS,0.450356876,1,0.549643124254797
confess,deny,V,0,NONE,0.914909892,1,0.085090107601365
express,say,V,6.31,HYPER/HYPONYMS,0.431780099,1,0.56821990110608
change,rearrange,V,7.3,NONE,0.770478141,1,0.229521859393487
win,defeat,V,1.49,NONE,0.701765224,1,0.298234776407693
disintegrate,destroy,V,6.97,NONE,0.526361191,1,0.473638809147737
prohibit,allow,V,0.5,ANTONYMS,0.926709864,1,0.073290136221348
allow,ban,V,1.49,NONE,0.917092002,1,0.082907997819793
swallow,gulp,V,8.13,COHYPONYMS,0.548057791,1,0.451942209355717
shuffle,ride,V,1,NONE,0.994416891,1,0.005583108549322
argue,agree,V,1.66,NONE,0.775007839,1,0.224992161478941
slip,cover,V,2.16,NONE,0.840789249,1,0.159210750826173
punish,scold,V,6.94,NONE,0.74855887,1,0.25144113019612
fall,stand,V,0.83,COHYPONYMS,0.951538592,1,0.048461408078447
confess,tell,V,6.31,NONE,0.46566316,1,0.534336840289754
condemn,punish,V,6.14,NONE,0.633364674,1,0.366635326419774
fade,tarnish,V,2.49,NONE,0.687280561,1,0.312719439349018
fade,disappear,V,8.3,HYPER/HYPONYMS,0.140091794,1,0.859908206210504
urge,suggest,V,5.89,HYPER/HYPONYMS,0.718272448,1,0.281727552217598
confuse,explain,V,1.16,NONE,0.78016999,1,0.219830009977858
demolish,break,V,7.47,NONE,0.811189491,1,0.188810508724716
attend,go,V,7.14,COHYPONYMS,0.950297717,1,0.049702283136941
rap,knock,V,6.64,HYPER/HYPONYMS,0.873789026,1,0.126210973813682
direct,steer,V,6.97,SYNONYMS,0.591050876,1,0.408949123987274
transplant,replace,V,4.98,NONE,0.922368732,1,0.077631267796676
hurt,soar,V,0.66,NONE,1.016504099,1,-0.016504099241086
crunch,break,V,4.81,HYPER/HYPONYMS,0.71017817,1,0.289821829826369
warn,tell,V,6.14,HYPER/HYPONYMS,0.612052632,1,0.387947367968916
recruit,get,V,6.47,HYPER/HYPONYMS,0.910863988,1,0.089136011555142
decorate,adorn,V,6.81,SYNONYMS,0.00345281,1,0.996547189662746
run,hustle,V,3.15,COHYPONYMS,0.926167679,1,0.073832321478433
have,give,V,1.49,SYNONYMS,0.824199136,1,0.175800864236536
sip,stir,V,1.16,NONE,1.004372072,1,-0.004372071595401
chop,grate,V,3.49,NONE,0.777482752,1,0.222517247972684
suspect,think,V,6.64,HYPER/HYPONYMS,0.803456518,1,0.19654348217613
hate,like,V,1.16,NONE,0.971627156,1,0.028372844121316
aim,shoot,V,3.32,NONE,0.868521945,1,0.1314780546636
fix,alter,V,4.32,HYPER/HYPONYMS,0.89376539,1,0.106234609726529
compete,fight,V,6.14,NONE,0.70001739,1,0.299982609647559
ridicule,criticize,V,5.15,NONE,0.68286953,1,0.31713046958425
obtain,acquire,V,9.79,HYPER/HYPONYMS,0.232112751,1,0.767887249154907
succeed,prosper,V,7.8,NONE,0.230629377,1,0.769370622843849
glide,fly,V,7.14,HYPER/HYPONYMS,0.699853931,1,0.300146068587213
duplicate,repeat,V,7.14,SYNONYMS,0.341669414,1,0.658330586402201
gather,recruit,V,5.48,NONE,0.857743564,1,0.142256435842768
replace,give,V,1.83,NONE,0.909485153,1,0.090514847196972
ask,try,V,1.33,NONE,0.665695404,1,0.334304596460654
make,prepare,V,7.3,HYPER/HYPONYMS,0.583810796,1,0.416189204462329
touch,pat,V,7.3,HYPER/HYPONYMS,0.863931812,1,0.136068188444023
show,hide,V,2.16,ANTONYMS,1.036311735,1,-0.036311734931777
remember,remind,V,5.98,NONE,0.19725734,1,0.802742659942246
disintegrate,integrate,V,1.06,ANTONYMS,1.071478355,1,-0.071478355123008
annihilate,demolish,V,8.6,NONE,0.193904876,1,0.806095124104052
hit,knock,V,5.98,HYPER/HYPONYMS,0.294969187,1,0.705030813009451
cry,humiliate,V,2.16,NONE,0.842781681,1,0.157218318551027
testify,judge,V,3.15,NONE,0.831172296,1,0.168827704266745
call,notify,V,5.64,NONE,0.781445159,1,0.218554841293347
forget,remember,V,0.17,ANTONYMS,1.21196242,1,-0.211962419687217
talk,participate,V,3.98,NONE,0.741967844,1,0.258032156028177
spend,use,V,3.49,NONE,0.763780909,1,0.23621909106126
try,succeed,V,3.98,NONE,0.714667107,1,0.285332892755553
punish,spank,V,5.89,NONE,0.613222227,1,0.386777772772703
grow,raise,V,7.14,SYNONYMS,0.22064147,1,0.779358529950917
steal,lie,V,2.66,NONE,0.877497293,1,0.122502707296289
blur,see,V,1.49,NONE,0.962347057,1,0.03765294319353
holler,scold,V,4.65,NONE,0.489528127,1,0.510471873422425
descend,fall,V,8.3,SYNONYMS,0.76903859,1,0.230961409915495
jump,leap,V,9.63,SYNONYMS,0.007194075,1,0.992805924818575
recruit,join,V,3.98,NONE,0.762947451,1,0.237052548978908
fight,hit,V,6.31,HYPER/HYPONYMS,0.790837615,1,0.20916238538666
shake,bake,V,0.17,NONE,0.939630006,1,0.06036999423102
decide,choose,V,8.8,HYPER/HYPONYMS,0.312788211,1,0.687211788893684
do,achieve,V,6.81,NONE,0.46107511,1,0.538924889991248
fight,struggle,V,5.81,SYNONYMS,0.054681915,1,0.945318084561817
think,guess,V,2.99,SYNONYMS,0.235237255,1,0.764762745097005
define,clarify,V,7.3,NONE,0.585251428,1,0.414748572434977
speak,talk,V,9.3,SYNONYMS,0.162168702,1,0.837831297627275
separate,split,V,9.13,SYNONYMS,0.464346509,1,0.535653491022619
cast,play,V,4.48,NONE,0.933666715,1,0.066333285034904
condemn,damn,V,9.63,NONE,0.898277028,1,0.101722971680247
replace,remove,V,3.15,NONE,0.78250243,1,0.21749757047235
throw,chuck,V,8.47,HYPER/HYPONYMS,0.898066792,1,0.101933208404235
accept,take,V,8.3,SYNONYMS,0.534504324,1,0.465495675813879
strain,struggle,V,6.97,HYPER/HYPONYMS,0.87174065,1,0.128259349636371
steer,veer,V,3.49,NONE,0.855804701,1,0.144195299410708
break,burst,V,5.31,HYPER/HYPONYMS,0.600848416,1,0.399151584398776
criticize,hate,V,2.66,NONE,0.776081286,1,0.223918713975861
burn,fry,V,5.81,NONE,0.893950211,1,0.106049788991671
attack,pounce,V,5.98,NONE,0.707819567,1,0.292180432559114
sip,taste,V,4.48,NONE,0.929693043,1,0.070306956793731
hope,despair,V,0.33,ANTONYMS,1.041628839,1,-0.041628838599885
decorate,change,V,4.48,HYPER/HYPONYMS,0.94790005,1,0.052099950478455
say,tell,V,7.47,SYNONYMS,0.114186772,1,0.885813227539169
originate,create,V,5.64,HYPER/HYPONYMS,0.754377234,1,0.245622765966139
lie,believe,V,0.17,NONE,0.942527172,1,0.057472828068213
hurt,sting,V,4.81,HYPER/HYPONYMS,0.788093612,1,0.211906387657764
crash,break,V,5.64,HYPER/HYPONYMS,0.623591231,1,0.376408768518994
remove,leave,V,4.48,NONE,0.766909564,1,0.233090435973251
hold,release,V,1.16,ANTONYMS,1.04830795,1,-0.048307949552074
walk,ride,V,1,ANTONYMS,0.672770554,1,0.32722944631689
urge,want,V,3.32,NONE,0.707031465,1,0.292968534825969
make,construct,V,7.97,HYPER/HYPONYMS,0.664723741,1,0.335276259024476
fix,solve,V,7.47,NONE,0.317423233,1,0.682576767399188
promise,break,V,0.33,NONE,0.940292057,1,0.059707942806857
leave,arrive,V,0.17,ANTONYMS,1.067168673,1,-0.067168673198034
pretend,play,V,5.31,HYPER/HYPONYMS,0.734421677,1,0.265578322521032
explode,erupt,V,8.3,HYPER/HYPONYMS,0.266994227,1,0.733005773114162
agree,accept,V,6.81,HYPER/HYPONYMS,0.261257798,1,0.738742201873503
steal,borrow,V,2.49,NONE,0.850554861,1,0.14944513945844
learn,think,V,5.64,NONE,0.730979822,1,0.269020178353684
turn,stir,V,4.68,COHYPONYMS,0.705033538,1,0.294966461607713
presume,guess,V,6.97,NONE,0.106700994,1,0.893299005797226
munch,crunch,V,6.14,SYNONYMS,1.026654283,1,-0.02665428283398
pay,receive,V,1.83,NONE,0.646536815,1,0.353463184508206
destroy,condemn,V,1.16,NONE,0.874150302,1,0.125849697549749
admit,confess,V,9.13,HYPER/HYPONYMS,0.116394979,1,0.883605021171274
integrate,blend,V,7.3,NONE,0.638221463,1,0.361778537459338
crack,break,V,7.64,SYNONYMS,0.607425869,1,0.392574131097085
respect,salute,V,4.81,NONE,0.774154509,1,0.225845491370637
rearrange,fix,V,2.32,NONE,0.87094895,1,0.129051050301291
move,hustle,V,4.65,HYPER/HYPONYMS,0.849965108,1,0.150034891542459
snap,bite,V,6.47,HYPER/HYPONYMS,0.803575966,1,0.196424034117423
excuse,lie,V,3.82,NONE,0.795638065,1,0.204361935077399
dominate,control,V,7.8,HYPER/HYPONYMS,0.920482931,1,0.079517068928801
speak,communicate,V,8.47,HYPER/HYPONYMS,0.617900917,1,0.382099083308034
destroy,restore,V,0.83,NONE,0.844300784,1,0.15569921581655
despair,help,V,0.15,NONE,0.961570051,1,0.038429948885986
bump,push,V,3.62,NONE,0.821130011,1,0.178869989167219
persuade,change,V,4.65,HYPER/HYPONYMS,1.030461409,1,-0.030461409093659
hurt,sprain,V,5.81,HYPER/HYPONYMS,0.616452034,1,0.383547966416471
divide,subtract,V,2.16,COHYPONYMS,0.891866586,1,0.108133414118358
understand,develop,V,3.15,NONE,0.754245238,1,0.24575476210166
bother,disturb,V,8.13,HYPER/HYPONYMS,0.13770076,1,0.86229923954066
gamble,waste,V,3.15,NONE,0.903516512,1,0.096483487877032
explain,excuse,V,2.32,SYNONYMS,0.684635933,1,0.315364066577498
calculate,determine,V,6.47,NONE,0.478632255,1,0.521367744843196
offend,defend,V,1,NONE,0.84674982,1,0.153250180450787
comfort,soothe,V,7.3,SYNONYMS,0.413302229,1,0.586697771487121
connect,join,V,8.63,HYPER/HYPONYMS,0.613701704,1,0.386298295661379
dip,dunk,V,7.3,SYNONYMS,0.634166096,1,0.365833904482736
grasp,clench,V,8.8,NONE,0.68884637,1,0.311153629951227
hold,squeeze,V,3.15,HYPER/HYPONYMS,0.924380501,1,0.075619498842856
hurry,hustle,V,5.98,NONE,0.804717375,1,0.195282624904339
strain,drain,V,3.49,NONE,0.849145683,1,0.150854317466562
sing,perform,V,4.98,HYPER/HYPONYMS,0.859329908,1,0.140670091675404
kill,smother,V,4.81,HYPER/HYPONYMS,0.813622081,1,0.186377918690047
say,reply,V,6.47,HYPER/HYPONYMS,0.812427317,1,0.187572683002995
look,seek,V,8.13,NONE,0.587089156,1,0.412910843726615
put,lay,V,4.98,SYNONYMS,0.645351194,1,0.354648806061096
think,analyze,V,7.97,NONE,0.764414446,1,0.235585554426696
giggle,laugh,V,9.3,HYPER/HYPONYMS,0.213347824,1,0.786652176012469
comfort,snuggle,V,6.97,NONE,0.689483435,1,0.310516564503762
hate,kill,V,1.33,NONE,0.845543147,1,0.154456852824428
despise,like,V,1.33,NONE,0.812909755,1,0.187090244929756
grant,assume,V,1.99,NONE,0.867771046,1,0.13222895417764
deny,accuse,V,1.66,NONE,0.86137133,1,0.138628669763824
admire,like,V,8.8,NONE,0.656965081,1,0.343034918668391
rely,need,V,3.82,NONE,0.783514844,1,0.216485155719968
die,disintegrate,V,3.15,NONE,0.841492381,1,0.158507619100342
squeeze,hug,V,6.64,SYNONYMS,0.788875933,1,0.211124066794439
speak,remark,V,6.64,NONE,0.658138527,1,0.341861472567825
climb,ascend,V,8.3,COHYPONYMS,0.153163372,1,0.846836628291864
seem,look,V,3.98,SYNONYMS,0.363468699,1,0.636531300502708
live,survive,V,6.81,SYNONYMS,0.31331985,1,0.686680150303914
exchange,barter,V,7.64,HYPER/HYPONYMS,0.332703413,1,0.667296586846873
go,wait,V,0.3,COHYPONYMS,0.822190892,1,0.177809108312552
fold,bend,V,8.13,NONE,0.213428254,1,0.786571746485816
let,give,V,4.81,HYPER/HYPONYMS,0.405454001,1,0.594545998653868
waste,want,V,0.33,NONE,0.848228683,1,0.151771316791498
increase,decline,V,0.5,NONE,1.001203021,1,-0.001203020712079
look,perceive,V,4.98,NONE,0.712601958,1,0.287398041551311
pause,break,V,6.64,HYPER/HYPONYMS,0.311026996,1,0.68897300359981
drift,sway,V,5.43,NONE,0.647338748,1,0.352661251969041
develop,build,V,7.47,HYPER/HYPONYMS,0.441564146,1,0.558435853800456
request,ask,V,8.3,HYPER/HYPONYMS,0.080404774,1,0.919595225924286
roam,wander,V,9.13,SYNONYMS,0.115556465,1,0.88444353463398
fail,cheat,V,1.33,NONE,0.59987947,1,0.400120530284573
sing,rejoice,V,3.15,NONE,0.772325552,1,0.227674447958654
accumulate,gather,V,8.96,SYNONYMS,0.633495824,1,0.366504176019267
succeed,attempt,V,2.16,NONE,0.714431269,1,0.285568730534486
save,spare,V,5.98,SYNONYMS,0.381007475,1,0.618992525038801
prohibit,forbid,V,9.46,SYNONYMS,0.013119488,1,0.98688051215084
wander,drift,V,8.13,SYNONYMS,0.669889515,1,0.330110484951637
grab,grasp,V,7.47,NONE,0.479360968,1,0.520639032103699
attack,hurt,V,6.31,NONE,0.770324599,1,0.229675400584372
forgive,forget,V,1,NONE,0.763974381,1,0.236025619065918
obey,listen,V,5.81,HYPER/HYPONYMS,0.686533009,1,0.313466990767421
like,dislike,V,0.17,ANTONYMS,1.07984252,1,-0.079842520190149
bounce,jump,V,6.81,HYPER/HYPONYMS,0.285263898,1,0.714736101545858
throw,toss,V,8.6,HYPER/HYPONYMS,0.102160732,1,0.897839268490077
argue,disprove,V,6.47,NONE,0.511106574,1,0.488893425903621
defrost,cook,V,1.66,NONE,0.778542481,1,0.221457518653829
seek,hide,V,0.17,NONE,0.83259914,1,0.167400859886439
wreck,destroy,V,9.13,HYPER/HYPONYMS,0.239250014,1,0.760749985612653
buzz,fly,V,3.65,HYPER/HYPONYMS,0.796011693,1,0.203988307132158
stop,move,V,0,NONE,1.029841321,1,-0.029841321315061
debate,argue,V,7.97,SYNONYMS,0.67101834,1,0.328981659618721
break,split,V,7.47,HYPER/HYPONYMS,0.703510995,1,0.296489005490146
lose,stray,V,2.82,NONE,0.838294861,1,0.161705138830062
draw,design,V,5.81,COHYPONYMS,0.791253293,1,0.208746707241629
worry,concern,V,7.8,SYNONYMS,0.21736756,1,0.782632439667683
update,inform,V,6.14,HYPER/HYPONYMS,0.769213283,1,0.230786717207017
remark,reply,V,6.64,NONE,0.677645909,1,0.322354090560941
move,flow,V,6.64,HYPER/HYPONYMS,0.711018217,1,0.28898178317092
jump,run,V,0.83,COHYPONYMS,0.902925932,1,0.097074068011537
return,reappear,V,6.64,HYPER/HYPONYMS,0.794917807,1,0.205082193106608
wait,hold,V,5.15,HYPER/HYPONYMS,0.672803323,1,0.327196676724495
lower,lift,V,1.49,ANTONYMS,1.031686328,1,-0.031686327570483
breathe,live,V,2.16,HYPER/HYPONYMS,0.845258607,1,0.1547413928227
hate,dislike,V,6.47,HYPER/HYPONYMS,0.202630987,1,0.797369013138635
munch,chew,V,9.3,HYPER/HYPONYMS,0.897876026,1,0.102123974064902
steal,buy,V,1.16,NONE,0.75035969,1,0.249640310022526
separate,depart,V,4.65,NONE,0.781974865,1,0.218025135384905
announce,renounce,V,1.49,NONE,0.844363456,1,0.155636543629585
hit,run,V,0.17,COHYPONYMS,0.955639852,1,0.044360147897473
talk,whisper,V,5.31,HYPER/HYPONYMS,0.725113702,1,0.274886297763361
drink,slurp,V,6.94,NONE,0.718862346,1,0.281137653640613
lay,stand,V,0.66,HYPER/HYPONYMS,1.051286821,1,-0.051286820745654
move,vacate,V,6.14,NONE,0.683497361,1,0.316502639155374
demand,ask,V,3.32,SYNONYMS,0.130358236,1,0.869641764266613
instruct,teach,V,8.8,SYNONYMS,0.240551824,1,0.759448175770731
look,find,V,4.98,NONE,0.541146698,1,0.458853302359246
return,go,V,2.49,HYPER/HYPONYMS,0.817815923,1,0.18218407686751
disappoint,fail,V,5.58,HYPER/HYPONYMS,0.249415337,1,0.750584663383553
bend,lean,V,5.31,HYPER/HYPONYMS,0.826880442,1,0.173119557704912
